plate,mjd,fiberid,fibermag_r,petromag_r,z
1431,52992,237,16.17412,14.13855,0.02424645
1436,53054,301,17.72761,15.98847,0.06409772
1441,53083,473,17.64718,16.49325,0.05329337
1217,52672,426,18.62868,17.80061,0.08204938
1431,52992,418,16.68608,14.57522,0.05361658
1446,53080,502,17.50668,16.37582,0.07426213
1212,52703,338,17.04008,15.67385,0.07608514
1217,52672,366,18.74569,17.70385,0.0726589
1446,53080,442,18.31973,17.22258,0.07618231
1308,53053,288,17.19953,15.71242,0.059521
1600,53090,6,17.41364,15.83836,0.09177676
1297,52963,161,17.75933,16.28371,0.0509058
1299,52972,635,17.84475,16.62079,0.05886243
1300,52973,165,17.41154,15.72413,0.06250096
1599,53089,238,17.40196,15.66782,0.03163736
1305,52757,400,18.07394,16.92742,0.05927133
1597,52999,517,18.54025,17.25985,0.08230938
1599,53089,394,17.3133,15.65989,0.03074965
1303,53050,353,17.69172,16.07665,0.09156545
1590,52974,180,18.23604,16.70637,0.08880845
1598,53033,346,16.54099,14.73155,0.06162197
1600,53090,540,16.72152,14.70239,0.04793633
1601,53115,340,17.86909,16.76591,0.0599109
1602,53117,444,18.23953,17.32522,0.08793336
1269,52937,553,17.79432,16.296,0.07794221
1269,52937,47,18.19681,16.89553,0.08228413
1263,52708,438,18.27393,17.04697,0.0772403
1266,52709,288,16.20075,14.4726,0.02540985
1266,52709,385,18.40494,16.94914,0.07898936
1270,52991,472,16.74423,15.04368,0.06601299
1270,52991,415,18.08075,16.64824,0.06508011
1272,52989,439,18.19467,17.15154,0.08711426
1589,52972,128,18.02803,17.35723,0.08723645
1589,52972,87,17.24897,15.80479,0.08344398
1276,53035,564,16.92124,14.8989,0.04499503
1205,52670,638,18.4761,17.28421,0.07185509
1206,52670,220,17.65519,16.51056,0.07286309
1589,52972,45,17.35512,15.72687,0.08047575
1270,52991,442,17.3689,16.0683,0.06430664
1276,53035,380,16.2104,14.00239,0.02740136
1277,52765,323,18.63666,17.71386,0.0950462
1356,53033,72,17.40751,15.877,0.06851114
1361,53047,313,18.11877,16.87153,0.0632074
1356,53033,471,17.72555,16.35446,0.08995356
448,51900,28,18.21701,16.79705,0.08124629
1265,52705,588,16.59382,14.59656,0.02769466
1208,52672,124,17.52402,15.60803,0.06825959
1274,52995,1,17.05786,15.4852,0.04497427
1587,52964,347,17.26105,15.45227,0.05154692
1272,52989,274,17.67948,16.43314,0.07489153
1274,52995,283,16.34646,14.52546,0.02309186
1275,52996,230,18.66861,17.77547,0.085069
1589,52972,340,17.70422,16.39638,0.07058678
1275,52996,193,18.71498,17.62621,0.08526004
1267,52932,488,18.26873,17.22604,0.09050094
1267,52932,460,17.83231,16.41499,0.09335504
1269,52937,265,18.34299,16.74418,0.09740528
1270,52991,437,17.85766,15.9731,0.06582619
1271,52974,569,18.22177,17.24536,0.07419549
1273,52993,465,17.28506,15.46344,0.07569332
1270,52991,371,17.74582,16.29007,0.07030819
1276,53035,469,16.99402,15.51353,0.04071613
1209,52674,86,17.93014,16.81162,0.06814668
1432,53003,22,16.05097,14.18108,0.03713176
1427,52996,116,17.68717,15.82407,0.08631168
1595,52999,604,16.35971,14.38586,0.0510833
1212,52703,35,18.01909,16.80246,0.07107151
1277,52765,321,18.05556,17.08721,0.09454737
1217,52672,218,17.84932,16.76463,0.06794477
1596,52998,231,18.10595,16.44688,0.05161164
1306,52996,250,17.65742,16.60678,0.05991224
1295,52934,100,16.73289,14.99938,0.02771602
1302,52763,184,18.55055,17.37901,0.07905272
1304,52993,89,18.95323,17.72173,0.07794293
1306,52996,224,17.9379,16.26384,0.08211664
1297,52963,301,18.07383,16.7898,0.07442564
1599,53089,308,17.71838,16.47741,0.06608777
1599,53089,271,17.25735,15.72815,0.03297062
1296,52962,486,17.56001,16.10422,0.08086191
1613,53115,17,17.52816,15.75365,0.09232392
1697,53142,46,17.32836,15.36603,0.05681505
1300,52973,399,18.13871,17.09776,0.06132081
1597,52999,583,18.50399,16.98562,0.08509845
1599,53089,342,17.8975,16.44703,0.08724795
1756,53080,59,17.33932,15.844,0.08522648
1759,53081,171,17.09894,15.36204,0.06377931
1295,52934,178,17.70847,16.54083,0.0720245
1298,52964,567,18.47908,16.92796,0.06380059
1595,52999,480,16.69801,14.85664,0.02204536
1427,52996,346,16.33471,14.12869,0.02122152
1299,52972,413,17.66602,16.60622,0.09430891
1322,52791,571,18.06193,16.94828,0.06750674
1427,52996,454,17.50984,15.73745,0.05413824
1299,52972,411,17.59372,15.83087,0.06297417
1301,52976,567,18.74674,17.90775,0.08044751
1395,52825,240,17.62092,16.26337,0.0774539
1601,53115,329,18.377,17.36401,0.06176283
1399,53172,273,17.74348,16.34688,0.08666427
1465,53082,174,16.50687,14.44962,0.03845886
1751,53377,52,16.55776,13.9951,0.03402011
1751,53377,55,16.79,15.03855,0.03318946
1752,53379,122,17.8634,16.58657,0.06805286
1465,53082,114,17.48623,16.07288,0.05730383
1466,53083,232,17.84953,15.89938,0.09175944
1158,52668,59,18.0771,17.03716,0.09549212
1286,52725,215,16.56586,14.94066,0.04019099
1394,53108,192,17.92229,17.13593,0.0899595
1166,52751,282,17.50357,16.11983,0.06683701
1167,52738,204,17.10781,15.82256,0.07061437
1169,52753,283,17.60493,16.37884,0.06116943
1338,52765,614,17.92023,16.70568,0.09963314
1158,52668,262,17.555,16.32771,0.06162456
1699,53148,160,18.24261,17.06449,0.08619418
1299,52972,522,18.12704,16.55031,0.08452905
1705,53848,303,17.24525,15.80949,0.09782261
1396,53112,223,17.90562,16.95067,0.08167005
1398,53146,381,16.67272,14.67311,0.0282891
1453,53084,551,16.62296,14.38073,0.03071007
1394,53108,463,17.66279,16.15983,0.08817364
1766,53468,296,17.20043,15.36213,0.05089122
1766,53468,155,18.33469,17.1721,0.0926192
1394,53108,593,18.68431,17.59362,0.09548865
1756,53080,217,18.41285,16.81708,0.09974255
1313,52790,3,18.29203,16.77998,0.09269103
1758,53084,212,17.93206,16.89771,0.09855942
1396,53112,368,18.06235,16.7818,0.08372363
1310,53033,114,17.31857,16.10708,0.07985526
1436,53054,133,18.07979,16.86604,0.06072647
1434,53053,282,17.70101,16.40046,0.06005208
1749,53357,231,18.58635,17.49128,0.08933884
1429,52990,455,17.84499,16.78262,0.07579292
1436,53054,603,17.05971,15.78392,0.05840867
1438,53054,485,17.39669,15.79102,0.05329177
1409,52824,519,16.88112,15.66842,0.04488389
1699,53148,509,16.40645,14.53268,0.02157033
1707,53885,492,17.95398,16.43147,0.0995633
1709,53533,498,17.82971,16.56325,0.08589689
1711,53535,630,18.23587,17.21219,0.08879329
1757,53083,509,17.14669,15.75498,0.08237643
1395,52825,77,18.17856,17.11405,0.08879929
1613,53115,464,18.25655,16.99187,0.05697443
1613,53115,482,17.27679,15.93049,0.06918326
1696,53116,414,18.33968,17.32155,0.08622561
1614,53120,140,17.33358,15.86298,0.0650718
410,51877,490,17.3641,15.84588,0.06607693
411,51817,462,18.14935,16.96675,0.04354686
414,51869,529,16.98306,14.74725,0.04989121
1272,52989,331,17.22062,16.0381,0.0510101
1215,52725,193,16.88328,15.09937,0.06122743
1217,52672,72,18.33576,17.54994,0.08589793
1208,52672,583,18.72816,17.80943,0.08335743
1203,52669,175,16.99465,15.05713,0.04451826
1205,52670,464,18.18629,16.93793,0.09715772
1210,52701,540,18.25249,17.18078,0.07812156
1206,52670,428,17.30522,16.16391,0.07683913
1208,52672,528,17.20043,15.64779,0.08429185
1211,52964,383,17.90563,16.74467,0.08742288
1216,52709,437,17.05259,15.21412,0.08139512
927,52577,203,18.3965,17.36496,0.08995027
1616,53169,226,17.65527,16.25936,0.09366924
1466,53083,480,17.02871,15.40483,0.06418604
1397,53119,635,18.10066,17.05067,0.06289101
1765,53466,390,18.01696,16.28711,0.07873455
1766,53468,355,17.47273,15.96016,0.07202487
1938,53379,441,17.05007,15.81998,0.08615471
1615,53166,525,18.03313,16.87946,0.0830195
1694,53472,4,17.33657,15.90596,0.0712
1699,53148,93,17.73328,16.44995,0.08079067
1694,53472,280,16.92397,15.63602,0.07350591
1700,53502,315,17.67113,16.00283,0.08943005
1592,52990,65,17.49446,16.22315,0.07389562
1694,53472,429,17.01647,15.10477,0.07800785
1695,53473,617,18.35179,17.48531,0.09785778
1427,52996,102,17.93257,16.65767,0.09269524
1591,52976,459,17.20516,15.60768,0.06540445
1699,53148,362,18.48797,17.20371,0.0835356
1769,53502,388,17.32706,16.02018,0.07201097
1369,53089,305,17.22834,15.17549,0.07061634
1432,53003,586,18.09908,17.1755,0.08171442
1592,52990,363,16.64701,14.33342,0.02204059
1427,52996,355,18.05911,17.00441,0.08933935
1924,53330,539,17.76238,16.25393,0.07693277
1926,53317,461,17.58725,16.07509,0.09381903
1926,53317,503,19.07531,17.65356,0.09411045
1928,53327,349,18.22191,17.23594,0.08631963
1582,52939,242,17.4733,15.56553,0.05133582
1582,52939,146,17.04495,14.9251,0.04599388
1334,52764,229,17.78914,16.28408,0.03156472
1582,52939,145,16.69622,15.26145,0.04777034
1587,52964,238,17.43993,15.71764,0.0877977
1586,52945,458,16.91419,14.7737,0.02393168
1325,52762,236,16.36026,14.29731,0.04152443
1369,53089,71,15.92345,14.03762,0.02373101
1587,52964,208,17.76458,16.74242,0.08083955
1587,52964,470,18.50623,17.52991,0.09825142
1263,52708,102,18.49399,17.05042,0.09791663
1587,52964,429,17.9751,16.66216,0.08467736
1333,52782,271,17.17754,15.30965,0.0752048
1368,53084,163,17.55862,16.20263,0.0712905
1275,52996,105,17.75152,16.63143,0.0819646
1356,53033,246,17.08295,15.3263,0.06354614
1272,52989,168,18.29494,17.27053,0.06319015
1276,53035,215,17.93718,16.77126,0.07367402
1276,53035,628,18.13865,17.08462,0.06065399
1267,52932,618,16.60069,15.43685,0.06582589
1276,53035,598,16.66943,14.84642,0.04463428
1319,52791,197,17.94712,16.86381,0.08179615
1321,52764,21,17.0463,15.36103,0.06876889
1324,53088,63,17.70898,16.22515,0.0850706
1327,52781,389,17.82188,16.4881,0.04464842
1270,52991,202,17.16848,15.49158,0.07211817
1587,52964,85,16.74616,15.67984,0.08320489
1805,53875,110,16.63902,14.88504,0.05182416
1617,53112,598,17.95918,16.60944,0.07522351
1329,52767,118,16.06165,14.48751,0.02808766
1620,53137,394,17.27648,15.6199,0.08818712
1620,53137,475,17.31004,15.88406,0.09773438
1360,53033,320,17.92477,16.6152,0.09315675
1331,52766,394,17.53178,16.37693,0.0733685
1331,52766,395,18.58349,17.25138,0.07827087
1934,53357,350,18.3227,16.80643,0.08311578
1331,52766,7,17.44001,15.94999,0.07625762
1589,52972,92,18.1025,16.94322,0.08326025
1362,53050,615,18.24087,17.23514,0.07751661
1622,53385,428,18.45959,17.44013,0.08044813
1363,53053,271,18.21626,16.83263,0.07668706
1584,52943,615,18.28147,17.17421,0.08230765
1587,52964,233,18.2905,17.32429,0.07892606
1588,52965,610,17.96635,16.7517,0.09774508
1582,52939,270,16.74518,14.59887,0.04497276
1583,52941,383,17.94376,16.6649,0.09244984
1265,52705,101,17.14431,15.60877,0.08153536
1357,53034,470,16.78884,14.71531,0.02295087
1591,52976,439,18.2932,17.10608,0.05099799
1268,52933,33,18.15306,16.64738,0.08403987
1369,53089,609,18.27531,17.16975,0.07027213
1593,52991,248,18.36415,17.24593,0.05167455
1347,52823,451,18.79787,17.52507,0.06748251
1594,52992,584,17.86469,16.70442,0.04293239
1328,52786,394,18.31381,16.89201,0.07633421
1596,52998,151,17.97207,16.64711,0.05301427
1700,53502,90,17.9363,16.78466,0.09156919
1705,53848,243,17.15406,15.61126,0.06723037
1809,53792,582,18.76101,17.34334,0.06774619
1316,52790,485,16.79108,15.13268,0.06391116
1707,53885,207,19.09847,17.7135,0.07840618
1719,53876,305,18.5337,17.31239,0.08132876
1324,53088,614,18.10739,16.87597,0.07676742
1719,53876,270,17.72539,16.425,0.07969742
1282,52759,242,17.22604,14.72594,0.05734042
1325,52762,525,18.05529,16.67982,0.08284359
1463,53063,300,17.6897,16.6329,0.06059176
1456,53115,30,17.93285,16.46251,0.07075972
1465,53082,282,18.47657,17.64078,0.09170289
1285,52723,291,16.98632,14.94916,0.06096539
1466,53083,320,16.70623,15.54943,0.06205648
1719,53876,280,17.06144,15.09133,0.08036721
1719,53876,265,17.59759,16.07463,0.07376927
1285,52723,283,17.37442,15.88046,0.06422538
1394,53108,228,17.84389,16.79743,0.06772961
1279,52736,211,17.46701,15.66066,0.09687947
1465,53082,145,16.95719,15.40621,0.0384832
1604,53078,71,16.47243,14.77392,0.03859502
1605,53062,237,17.54886,16.03813,0.08316237
1608,53138,638,17.70861,16.29659,0.08496188
1608,53138,640,18.25428,16.89546,0.08146034
1286,52725,231,17.07347,15.48712,0.06655186
1279,52736,158,17.97279,16.66157,0.09980998
1616,53169,175,17.46262,16.1081,0.04323803
1616,53169,76,16.4816,15.12441,0.04106347
1699,53148,490,16.77806,14.68155,0.02366606
1699,53148,498,17.5022,15.79356,0.08471438
1701,53142,195,18.03963,16.80662,0.09644838
1281,52753,488,16.4377,14.80762,0.05504124
1668,53433,292,17.82366,16.2238,0.04778501
1709,53533,349,17.31817,16.03954,0.05478602
1711,53535,439,17.54619,16.33821,0.05358419
1711,53535,194,16.44604,14.35282,0.05533304
1282,52759,619,18.35924,17.20761,0.09981589
1286,52725,620,18.27188,17.0529,0.08698715
1711,53535,473,17.54236,16.36051,0.05090467
1288,52731,136,17.68434,16.47514,0.09522191
1289,52734,10,17.62331,16.26271,0.09024477
1288,52731,507,17.19776,15.76289,0.07042669
1313,52790,132,18.0205,17.00059,0.06674223
1313,52790,56,17.50169,16.35416,0.06643465
1313,52790,53,18.21791,16.8677,0.06359676
1313,52790,41,16.76219,15.25905,0.06661938
1395,52825,533,17.27588,15.72415,0.07004381
1313,52790,269,18.474,17.01994,0.0660469
1314,53050,183,17.6588,16.4733,0.08472657
1607,53083,593,17.93381,16.5426,0.08153594
1310,53033,196,18.21549,16.75052,0.06001283
1311,52765,350,17.46992,16.15911,0.06837855
1314,53050,506,17.35475,15.48085,0.04799957
1313,52790,441,16.84807,14.19532,0.05369592
1607,53083,586,18.14794,16.77803,0.08171295
1608,53138,508,18.63322,17.70006,0.08237752
1436,53054,64,15.9847,14.44302,0.02200824
1438,53054,208,17.38853,16.13044,0.07568115
1442,53050,135,17.69371,16.28713,0.09245323
1446,53080,290,17.14099,15.80815,0.04273668
1449,53116,6,18.3784,17.46316,0.06887251
1441,53083,186,16.49794,14.69602,0.02442783
1707,53885,490,17.97263,16.90349,0.07818703
1436,53054,517,17.84143,16.67056,0.07947224
1436,53054,398,16.95657,15.44333,0.06326522
1694,53472,541,17.74723,16.69147,0.08583738
1441,53083,560,16.14568,14.48874,0.0252405
1444,53054,372,17.44072,15.28732,0.02663955
1453,53084,531,16.68284,14.56305,0.06114949
1406,52876,466,19.05591,17.54647,0.09493118
1423,53167,263,16.97593,15.56718,0.05676417
1423,53167,86,18.20555,16.73904,0.08724129
1455,53089,149,17.87508,16.53393,0.08791246
1409,52824,446,17.54146,16.35873,0.07119602
1461,53062,275,17.14463,15.38851,0.06082558
1415,52885,65,17.43723,16.21194,0.07852446
1416,52875,251,17.84694,16.0982,0.06413121
1417,53141,214,17.41483,15.89992,0.0651436
1420,53146,382,17.80866,16.66755,0.0614655
1465,53082,79,18.59997,17.47407,0.06431644
1703,53799,542,18.18547,17.03762,0.06028408
2949,54557,231,17.68719,16.70985,0.06346405
1424,52912,480,17.51783,15.84997,0.04820858
1425,52913,503,16.64122,14.43319,0.05506872
1715,54212,602,17.94664,16.91568,0.09557799
1699,53148,602,18.13739,17.04041,0.08780664
1614,53120,275,18.75153,17.49483,0.08098962
1605,53062,477,17.91958,16.43079,0.08325977
1455,53089,510,16.8651,15.24428,0.02970606
1672,53460,491,17.31098,16.07451,0.07721645
1609,53142,516,17.62441,15.88197,0.06436705
1672,53460,142,18.52929,17.54456,0.06605292
1467,53115,499,16.80974,15.20431,0.04074856
1465,53082,565,17.86928,16.72005,0.08760882
1608,53138,444,17.38174,15.6443,0.08062661
1612,53149,390,18.38219,17.17708,0.08724213
1672,53460,621,18.16167,17.19724,0.07163608
1674,53464,498,18.47014,17.43311,0.09349994
1613,53115,441,18.08438,17.04675,0.0883619
1671,53446,522,17.50644,16.2257,0.0795529
1695,53473,283,18.06507,16.83629,0.0831831
1945,53387,375,16.65665,14.96115,0.03826847
1695,53473,125,16.81548,14.69921,0.04610447
1798,53851,368,17.93587,16.4798,0.08626157
1696,53116,208,18.32227,17.4235,0.08797643
1954,53357,559,17.67199,16.69043,0.09656747
1437,53046,40,17.39177,15.77897,0.07421395
1694,53472,301,18.62276,17.47819,0.07418311
1439,53003,185,17.61141,16.05341,0.07342063
1433,53035,94,16.88667,15.22226,0.03628898
1589,52972,69,18.37829,17.43986,0.08585783
1697,53142,522,16.54554,14.396,0.02496965
1433,53035,182,17.49546,16.23173,0.06884953
1592,52990,513,16.86897,15.06542,0.02111863
1592,52990,549,16.62606,14.89515,0.02418985
1701,53142,575,18.59402,17.65042,0.0794747
1593,52991,487,16.28306,14.41918,0.04207806
1593,52991,607,16.66259,14.81543,0.04106362
1364,53061,274,18.2028,17.19794,0.07906644
1371,52821,7,16.37065,14.88605,0.02371813
1373,53063,215,17.0856,14.81024,0.07414197
1594,52992,272,17.33976,15.90818,0.04204943
1595,52999,320,17.9021,16.50998,0.08684141
1593,52991,426,16.30308,14.6208,0.02303885
1594,52992,454,17.75297,16.72549,0.08546857
1596,52998,394,17.82294,16.3545,0.0537314
1596,52998,429,16.61865,14.59897,0.01705683
1596,52998,561,17.02231,15.06646,0.05054595
1356,53033,57,17.96789,16.55721,0.06104517
1361,53047,81,17.9088,16.52508,0.09329318
1324,53088,86,18.18036,17.21554,0.07800414
1344,52792,262,18.52517,17.15959,0.08408687
1374,53083,634,16.87587,15.1427,0.03543718
1334,52764,109,16.52,14.86845,0.02997673
1341,52786,371,16.55202,14.40301,0.05267706
1340,52781,542,17.36048,15.72522,0.08817242
1456,53115,381,17.94763,17.00214,0.09506686
1690,53475,618,17.72073,15.98772,0.06948136
1370,53090,503,16.74292,15.18649,0.06643023
1372,53062,405,17.98255,16.96026,0.07618693
1399,53172,249,16.61379,14.34115,0.05546788
1434,53053,97,17.25669,15.95409,0.08663645
1461,53062,243,18.02325,16.83989,0.0956373
1319,52791,155,18.28971,16.94288,0.08816012
1325,52762,114,18.14656,16.8345,0.07386057
1327,52781,236,18.02431,16.97082,0.08533917
1328,52786,223,17.93577,16.75923,0.07646914
1329,52767,392,18.74209,17.58083,0.07574693
1368,53084,236,16.91088,14.98937,0.06894957
1335,52824,235,16.99427,15.32377,0.07228789
1336,52759,191,17.68528,16.33074,0.06023787
1375,53084,94,17.60272,16.15936,0.07474504
1336,52759,101,16.79724,15.52815,0.06588092
1376,53089,224,17.81504,15.62812,0.07474534
1340,52781,13,17.33092,16.00579,0.06320993
1627,53473,83,17.98563,16.98335,0.08393323
1799,53556,162,17.22277,15.90567,0.04020082
1344,52792,319,18.30371,17.26326,0.09399408
1344,52792,208,18.48183,17.09249,0.06146569
1344,52792,134,17.38956,15.56932,0.06276441
1620,53137,359,17.14231,15.80656,0.08311146
1352,52819,97,17.37202,15.55148,0.07982298
1620,53137,637,18.25745,17.17927,0.08306638
1361,53047,633,17.51528,16.173,0.07865835
1362,53050,97,17.69447,16.65896,0.07441884
1803,54152,358,17.25573,15.80224,0.07978836
1621,53383,554,17.71038,16.21035,0.0809731
1626,53472,343,17.94791,16.64628,0.09209482
1319,52791,469,17.16427,15.88671,0.07751872
1371,52821,275,18.14595,16.86563,0.06512591
1370,53090,14,17.16877,15.94027,0.07214674
1323,52797,586,16.89161,15.26338,0.06768291
1372,53062,79,17.56821,16.27383,0.06498799
1322,52791,592,17.15753,15.63425,0.07007001
1346,52822,142,18.20761,17.11221,0.09595399
1347,52823,262,17.58914,16.00867,0.07633284
1348,53084,105,17.89558,16.42339,0.08153182
1328,52786,442,17.91429,16.47349,0.09772535
1333,52782,554,16.28458,14.52104,0.03823548
1337,52767,522,18.53911,17.47535,0.07751306
1376,53089,398,17.37697,16.04112,0.09033722
1626,53472,52,18.2599,17.13701,0.07407735
1627,53473,245,17.69616,16.70448,0.08540756
1628,53474,59,17.52096,16.52966,0.08182329
1330,52822,621,17.47496,15.95915,0.08413928
1331,52766,529,17.81352,16.5652,0.05974733
1371,52821,494,17.52185,16.5081,0.06353521
1373,53063,461,17.32549,15.48272,0.07735897
1375,53084,499,18.50977,17.50671,0.09165212
1325,52762,243,17.36091,16.08681,0.07595415
1325,52762,43,17.98064,16.16772,0.08471461
1625,53140,319,17.68775,16.14496,0.07367731
1369,53089,341,18.42227,16.99384,0.07019544
1369,53089,628,17.31441,15.75818,0.06633438
1399,53172,289,16.36832,14.40444,0.02975655
1602,53117,217,18.60234,17.5763,0.08626598
1326,52764,358,16.85299,15.04112,0.07408305
1611,53147,136,17.1618,16.04908,0.06215617
1318,52781,108,16.41933,14.35093,0.0280136
1626,53472,504,17.88776,16.7783,0.09027869
1322,52791,433,18.50506,17.31947,0.06833752
1803,54152,577,16.85215,15.01342,0.05455149
1798,53851,288,17.16347,15.56647,0.05132314
1812,53795,53,18.03862,16.81534,0.08780751
1627,53473,373,18.6882,17.82723,0.0863327
1607,53083,268,18.18339,17.16364,0.09140764
1325,52762,105,18.13549,16.92291,0.07407182
